Ahuyama,Arveja verde en vaina,Cebolla cabezona blanca,Cebolla junca,Chocolo mazorca,Fríjol verde*,Habichuela,Lechuga batavia,Pepino cohombro,Pimentón,Remolacha,Zanahoria,Aguacate *,Banano*,Granadilla,Guayaba*,Limón común,Limón Tahití,Lulo,Mandarina*,Mango tommy,Manzana royal gala,Maracuyá,Mora de Castilla,Naranja*,Papaya maradol,Piña *,Tomate de árbol,Arracacha*,Plátano hartón verde
813.0,5350.0,2325.0,3944.0,4567.0,4567.0,2133.0,1567.0,2000.0,3071.0,3933.0,2139.0,5875.0,2033.0,6333.0,2193.0,5682.0,5682.0,4533.0,1712.0,2917.0,8860.0,3667.0,4833.0,1767.0,2167.0,1500.0,2667.0,3167.0,4833.0
771.0,5300.0,2133.0,3917.0,4467.0,4467.0,2267.0,1244.0,2100.0,3143.0,3533.0,2306.0,6167.0,1967.0,6500.0,2197.0,5758.0,5758.0,4467.0,1758.0,2946.0,8860.0,3767.0,4667.0,1933.0,2067.0,1583.0,2840.0,3083.0,4917.0
760.0,5450.0,2133.0,4444.0,4267.0,4267.0,2333.0,1289.0,2133.0,3095.0,3467.0,2146.0,1967.0,1967.0,6167.0,2121.0,4848.0,4848.0,4533.0,1788.0,3155.0,9035.0,4400.0,4600.0,1867.0,2175.0,1556.0,2867.0,4833.0,4833.0
750.0,4467.0,2425.0,4444.0,4333.0,4333.0,3933.0,1378.0,1867.0,4167.0,4067.0,2111.0,6167.0,1967.0,2167.0,2167.0,5511.0,5511.0,4733.0,3274.0,3274.0,9123.0,5667.0,4833.0,1850.0,2288.0,1722.0,3133.0,3278.0,4800.0
781.0,4133.0,2900.0,4333.0,4200.0,4200.0,3533.0,1378.0,1700.0,4196.0,3933.0,2083.0,1967.0,1967.0,7000.0,2348.0,5606.0,5606.0,4667.0,3106.0,3155.0,8860.0,5167.0,4667.0,1833.0,1688.0,1722.0,3067.0,3333.0,4800.0
760.0,4067.0,2450.0,4125.0,4867.0,4867.0,3667.0,1400.0,1667.0,4048.0,3933.0,1917.0,6767.0,2033.0,6833.0,2386.0,5795.0,5795.0,4600.0,3076.0,3333.0,9145.0,4167.0,4667.0,1867.0,1275.0,1722.0,3040.0,3278.0,4717.0
781.0,4067.0,2333.0,4056.0,4933.0,4933.0,3867.0,1422.0,1667.0,4048.0,3667.0,1889.0,6667.0,1967.0,2242.0,2242.0,5758.0,5758.0,4533.0,3106.0,2917.0,9145.0,4067.0,4667.0,1900.0,1300.0,1750.0,3333.0,3250.0,4717.0
760.0,4933.0,1633.0,4667.0,4933.0,4933.0,4650.0,1467.0,1667.0,4167.0,3500.0,1750.0,6667.0,2000.0,6500.0,2197.0,5606.0,5606.0,4667.0,3068.0,2798.0,9035.0,3800.0,4667.0,1933.0,1200.0,1667.0,3173.0,3111.0,4667.0
750.0,4150.0,1433.0,4750.0,5067.0,5067.0,5050.0,1556.0,1667.0,4286.0,3467.0,1972.0,6667.0,2000.0,6556.0,2121.0,5455.0,5455.0,4733.0,3106.0,2798.0,9145.0,3425.0,4833.0,1850.0,1025.0,1722.0,3133.0,3278.0,4633.0
719.0,4200.0,1450.0,4556.0,4867.0,4867.0,4733.0,1378.0,1627.0,4167.0,3133.0,1944.0,6833.0,1950.0,6833.0,2197.0,5606.0,5606.0,4667.0,3030.0,2738.0,9079.0,3400.0,4667.0,1733.0,1050.0,1750.0,3067.0,3083.0,4667.0
719.0,4000.0,1450.0,4556.0,4867.0,4867.0,4933.0,1733.0,1733.0,4107.0,3400.0,1938.0,1967.0,1967.0,6556.0,2121.0,5000.0,5000.0,4533.0,3485.0,2262.0,9145.0,3433.0,4667.0,1733.0,1050.0,1689.0,3100.0,3278.0,4300.0
734.0,4500.0,1300.0,4583.0,4867.0,4867.0,5200.0,1778.0,1733.0,3810.0,3267.0,2056.0,6750.0,2000.0,7500.0,2045.0,5284.0,5284.0,3933.0,4242.0,2083.0,8882.0,3067.0,4667.0,1600.0,1050.0,1750.0,2933.0,2944.0,4250.0
719.0,4200.0,1333.0,4500.0,4933.0,4933.0,4600.0,1667.0,1800.0,3690.0,3333.0,2042.0,7333.0,1933.0,7333.0,2197.0,5152.0,5152.0,3733.0,4205.0,2143.0,8860.0,3133.0,4600.0,1667.0,1025.0,1722.0,2933.0,2944.0,4300.0
750.0,5067.0,1413.0,5222.0,5000.0,5000.0,3250.0,1600.0,1507.0,3690.0,3267.0,2111.0,1967.0,1967.0,7167.0,2318.0,5227.0,5227.0,3533.0,3750.0,1905.0,9035.0,3067.0,4600.0,1650.0,1117.0,1917.0,2827.0,2917.0,4625.0
750.0,6133.0,1475.0,4167.0,4667.0,4667.0,2267.0,1489.0,1467.0,3393.0,3100.0,1944.0,7625.0,2025.0,7667.0,2500.0,5303.0,5303.0,3867.0,3409.0,1964.0,7961.0,4667.0,4667.0,1633.0,1325.0,1917.0,3067.0,3278.0,4633.0
781.0,6000.0,1400.0,3417.0,4067.0,4067.0,2133.0,1556.0,1507.0,3333.0,2867.0,2056.0,7375.0,1950.0,8000.0,2576.0,5284.0,5284.0,4067.0,3409.0,1964.0,7895.0,4500.0,4333.0,1633.0,1350.0,1889.0,3100.0,3250.0,4625.0
760.0,5867.0,1433.0,2625.0,4333.0,4333.0,2267.0,1667.0,1440.0,2976.0,2933.0,2278.0,1925.0,1925.0,7667.0,2348.0,4697.0,4697.0,3600.0,3561.0,1845.0,7719.0,5333.0,4500.0,1733.0,1188.0,1750.0,3133.0,3083.0,4250.0
781.0,5933.0,1225.0,2542.0,4867.0,4867.0,2200.0,1378.0,1133.0,2976.0,2200.0,2250.0,7450.0,1913.0,7556.0,2424.0,4375.0,4375.0,3667.0,3333.0,1810.0,7763.0,5667.0,4667.0,1667.0,1175.0,1778.0,3067.0,3056.0,4300.0
750.0,5867.0,1167.0,2389.0,4800.0,4800.0,2133.0,1450.0,1000.0,2905.0,2133.0,2222.0,7333.0,1967.0,7667.0,2348.0,4242.0,4242.0,3700.0,3030.0,1845.0,7719.0,5500.0,4167.0,1567.0,1213.0,1722.0,2933.0,3083.0,4300.0
734.0,6133.0,1150.0,2167.0,4867.0,4867.0,2200.0,1378.0,1067.0,2643.0,2067.0,2222.0,1967.0,1967.0,7222.0,2386.0,3409.0,3409.0,3800.0,3106.0,1845.0,7807.0,5000.0,4250.0,1700.0,1050.0,1611.0,2933.0,3000.0,3583.0
750.0,5800.0,1133.0,2278.0,4800.0,4800.0,2100.0,1400.0,1040.0,2196.0,2067.0,2389.0,6750.0,1913.0,7333.0,2348.0,3258.0,3258.0,3533.0,3068.0,1667.0,7719.0,4667.0,4333.0,1733.0,1075.0,1611.0,2867.0,3083.0,3583.0
719.0,5867.0,1150.0,2389.0,4700.0,4700.0,2067.0,1511.0,1107.0,2190.0,2100.0,2444.0,6833.0,1850.0,7167.0,2424.0,3352.0,3352.0,3533.0,2955.0,1667.0,7456.0,4667.0,4000.0,1900.0,1075.0,1667.0,2867.0,3389.0,3583.0
656.0,5000.0,1175.0,2292.0,4200.0,4200.0,1627.0,1067.0,987.0,1964.0,1100.0,2056.0,6167.0,1933.0,5778.0,2504.0,1212.0,1212.0,4533.0,3295.0,1905.0,7456.0,2133.0,4667.0,2167.0,1938.0,1750.0,3333.0,3444.0,3083.0
667.0,4900.0,1133.0,2250.0,4067.0,4067.0,2700.0,1111.0,1067.0,1976.0,1133.0,2056.0,6167.0,1883.0,5833.0,2508.0,1227.0,1227.0,4667.0,3295.0,1964.0,7456.0,2133.0,4333.0,2225.0,1950.0,1722.0,3267.0,3333.0,3000.0
646.0,5800.0,975.0,2444.0,4067.0,4067.0,3333.0,1217.0,1467.0,1476.0,1167.0,2111.0,1967.0,1967.0,6833.0,2580.0,1045.0,1045.0,4667.0,3409.0,1726.0,7018.0,2975.0,4500.0,2333.0,1975.0,1889.0,3333.0,3917.0,3000.0
667.0,6533.0,950.0,2583.0,4133.0,4133.0,3133.0,1289.0,1533.0,1554.0,1267.0,2056.0,5667.0,1913.0,6500.0,2705.0,1011.0,1011.0,4533.0,3333.0,1786.0,6930.0,3067.0,4667.0,2300.0,1938.0,1778.0,3267.0,3278.0,3033.0
698.0,6600.0,967.0,2625.0,4100.0,4100.0,3267.0,1267.0,1573.0,1714.0,1067.0,1944.0,5667.0,2000.0,6167.0,2807.0,955.0,955.0,4667.0,3106.0,1845.0,7456.0,3100.0,4400.0,2400.0,1975.0,1667.0,3333.0,2556.0,3033.0
719.0,6333.0,850.0,2417.0,4067.0,4067.0,2450.0,1183.0,1467.0,1679.0,1500.0,1722.0,5667.0,2000.0,5889.0,2967.0,886.0,886.0,4733.0,3409.0,1905.0,7303.0,3067.0,4400.0,2233.0,2213.0,1722.0,3533.0,3278.0,3033.0
667.0,6067.0,775.0,1958.0,3933.0,3933.0,2267.0,1289.0,1440.0,1905.0,1433.0,1250.0,5667.0,1888.0,7000.0,2756.0,886.0,886.0,4733.0,3258.0,2024.0,7193.0,3133.0,4333.0,2267.0,2200.0,1722.0,3533.0,3278.0,3033.0
750.0,6133.0,700.0,1958.0,4067.0,4067.0,2200.0,1378.0,1360.0,2190.0,1033.0,1222.0,5625.0,2000.0,6889.0,2860.0,879.0,879.0,4733.0,3258.0,2024.0,7456.0,3067.0,4250.0,2333.0,1825.0,1944.0,3733.0,2778.0,3033.0
698.0,6550.0,950.0,2444.0,4067.0,4067.0,2030.0,1378.0,1360.0,2268.0,833.0,1778.0,5667.0,2025.0,6500.0,2898.0,879.0,879.0,4533.0,3333.0,2083.0,7456.0,3000.0,4433.0,2467.0,1475.0,1889.0,3300.0,2889.0,3000.0
750.0,6733.0,975.0,2444.0,3533.0,3533.0,2067.0,1244.0,960.0,2143.0,967.0,1611.0,5167.0,2033.0,6167.0,2873.0,807.0,807.0,4267.0,3258.0,2143.0,7807.0,3433.0,4333.0,2333.0,1475.0,1833.0,3267.0,3056.0,3200.0
719.0,6733.0,967.0,1958.0,3533.0,3533.0,2200.0,1289.0,987.0,2018.0,987.0,1639.0,5333.0,2088.0,6000.0,2856.0,864.0,864.0,4133.0,3258.0,2202.0,7807.0,3400.0,4400.0,2267.0,1533.0,1750.0,3267.0,2944.0,3200.0
750.0,6667.0,950.0,2042.0,3667.0,3667.0,1900.0,1378.0,1040.0,2024.0,1033.0,1778.0,2125.0,2125.0,5833.0,3011.0,886.0,886.0,4467.0,3333.0,2262.0,7807.0,3067.0,4167.0,2267.0,1638.0,1778.0,3300.0,3056.0,3167.0
760.0,6650.0,833.0,1958.0,3500.0,3500.0,1800.0,1333.0,973.0,1857.0,967.0,1778.0,5267.0,2050.0,5889.0,2638.0,909.0,909.0,4533.0,3409.0,2679.0,8070.0,3875.0,4333.0,2267.0,1388.0,1750.0,3650.0,3278.0,3033.0
771.0,6333.0,833.0,1750.0,3467.0,3467.0,1867.0,1422.0,1147.0,1857.0,1033.0,1889.0,5667.0,2000.0,5667.0,2649.0,1045.0,1045.0,4600.0,3258.0,2738.0,8421.0,3933.0,4167.0,2333.0,1467.0,1667.0,3800.0,3167.0,3033.0
719.0,6467.0,850.0,1917.0,3800.0,3800.0,2867.0,1333.0,1067.0,1821.0,1033.0,1778.0,5333.0,2025.0,6333.0,2746.0,1159.0,1159.0,4667.0,3409.0,2976.0,8684.0,3833.0,4333.0,2267.0,1438.0,1750.0,3933.0,3167.0,2967.0
667.0,7200.0,950.0,1917.0,3733.0,3733.0,3000.0,1378.0,1040.0,1762.0,833.0,1722.0,5167.0,2138.0,6333.0,2592.0,1318.0,1318.0,4600.0,3409.0,3036.0,8684.0,3933.0,4067.0,2233.0,1467.0,1722.0,3933.0,3278.0,2967.0
708.0,7467.0,1100.0,1958.0,3800.0,3800.0,3133.0,1333.0,1080.0,1595.0,880.0,1778.0,5250.0,2025.0,6500.0,2566.0,1341.0,1341.0,4733.0,3485.0,2976.0,8816.0,4400.0,4067.0,2333.0,1975.0,1833.0,3800.0,3222.0,2967.0
667.0,7533.0,1567.0,2167.0,3667.0,3667.0,2400.0,1289.0,1080.0,1554.0,867.0,1361.0,2075.0,2075.0,6222.0,2576.0,1261.0,1261.0,4533.0,3333.0,3512.0,8772.0,4575.0,4167.0,2267.0,1888.0,1611.0,3900.0,3056.0,3000.0
719.0,6600.0,1575.0,2292.0,3667.0,3667.0,2800.0,1533.0,1130.0,1357.0,933.0,1444.0,4667.0,2000.0,6222.0,2631.0,1227.0,1227.0,4467.0,3788.0,3512.0,9035.0,4833.0,4233.0,2467.0,1975.0,1556.0,4050.0,3083.0,2917.0
750.0,6467.0,1550.0,2250.0,3800.0,3800.0,2867.0,1483.0,1107.0,1214.0,967.0,1444.0,4833.0,2000.0,6333.0,2756.0,1212.0,1212.0,4333.0,3712.0,3512.0,8816.0,4750.0,4333.0,2333.0,1913.0,1778.0,3800.0,2944.0,2917.0
719.0,7067.0,1533.0,2167.0,3933.0,3933.0,2867.0,1400.0,1060.0,1214.0,867.0,1250.0,2050.0,2050.0,6111.0,2902.0,955.0,955.0,4333.0,3712.0,9035.0,9035.0,3875.0,4233.0,2067.0,2063.0,1833.0,4067.0,2889.0,2833.0
750.0,7150.0,2000.0,2458.0,3850.0,3850.0,2600.0,1533.0,1100.0,1333.0,967.0,1271.0,4500.0,2000.0,5889.0,2956.0,955.0,955.0,4267.0,3712.0,3452.0,8772.0,3400.0,4233.0,2000.0,2438.0,1722.0,3933.0,2500.0,2917.0
667.0,6500.0,1967.0,2167.0,4000.0,4000.0,3000.0,1400.0,1667.0,1268.0,933.0,1306.0,2000.0,2000.0,6222.0,2932.0,955.0,955.0,4133.0,3712.0,3750.0,8684.0,3100.0,4400.0,1867.0,2200.0,1778.0,4000.0,2889.0,2800.0
719.0,6950.0,1700.0,2042.0,3933.0,3933.0,3000.0,1422.0,1627.0,1107.0,833.0,917.0,4250.0,2050.0,6000.0,2946.0,977.0,977.0,4133.0,3485.0,4881.0,8750.0,3100.0,4250.0,1875.0,1850.0,1750.0,4067.0,2889.0,2800.0
750.0,6867.0,1575.0,2042.0,3867.0,3867.0,2867.0,1600.0,1640.0,1107.0,813.0,972.0,4667.0,2133.0,6111.0,3011.0,1011.0,1011.0,4000.0,3485.0,4762.0,8772.0,3300.0,4167.0,1833.0,1775.0,1667.0,3933.0,2944.0,2833.0
771.0,6750.0,1467.0,2208.0,3667.0,3667.0,2500.0,1300.0,1533.0,1179.0,833.0,1111.0,2067.0,2067.0,5889.0,2946.0,970.0,970.0,3733.0,3561.0,5476.0,8860.0,4333.0,4167.0,1850.0,1800.0,1722.0,3933.0,2889.0,2717.0
750.0,6933.0,2233.0,2583.0,3850.0,3850.0,2950.0,1450.0,1467.0,1119.0,1067.0,1194.0,4400.0,2033.0,6000.0,2794.0,1011.0,1011.0,3733.0,3485.0,5833.0,8684.0,3067.0,4067.0,1867.0,1725.0,1833.0,3533.0,3278.0,2633.0
750.0,6867.0,2600.0,2625.0,3800.0,3800.0,3733.0,1289.0,1627.0,929.0,1067.0,1167.0,4667.0,2000.0,5889.0,2752.0,1212.0,1212.0,3867.0,3712.0,6190.0,8333.0,3067.0,4000.0,1833.0,1663.0,2056.0,3533.0,3278.0,2717.0
734.0,7400.0,2867.0,2958.0,3667.0,3667.0,3400.0,1300.0,1667.0,1048.0,1067.0,1083.0,4600.0,2033.0,5778.0,2756.0,1333.0,1333.0,3533.0,3750.0,6310.0,8684.0,3100.0,4067.0,1867.0,1550.0,2056.0,3500.0,3167.0,2700.0
750.0,7600.0,2525.0,2833.0,3600.0,3600.0,3050.0,1333.0,1627.0,1071.0,767.0,1250.0,4333.0,2033.0,5556.0,2870.0,1318.0,1318.0,3533.0,3712.0,6548.0,8860.0,3000.0,4133.0,1800.0,1300.0,2111.0,3300.0,3056.0,2700.0
760.0,7250.0,2450.0,3000.0,3533.0,3533.0,2600.0,1378.0,1670.0,1095.0,813.0,1194.0,4600.0,2025.0,5667.0,2679.0,1443.0,1443.0,3533.0,3750.0,6607.0,8816.0,2867.0,3933.0,1767.0,1275.0,2167.0,3300.0,2875.0,2700.0
781.0,6800.0,2600.0,2958.0,3750.0,3750.0,1950.0,1289.0,1533.0,1143.0,767.0,1028.0,2050.0,2050.0,5889.0,2424.0,1409.0,1409.0,3533.0,3750.0,6548.0,8816.0,2575.0,3933.0,1667.0,1225.0,2167.0,3267.0,2778.0,2417.0
719.0,6267.0,2675.0,2833.0,3850.0,3850.0,1900.0,1378.0,1440.0,1048.0,787.0,1250.0,4825.0,2033.0,5222.0,2466.0,1443.0,1443.0,3533.0,3788.0,6905.0,8947.0,2650.0,4000.0,1450.0,1075.0,2278.0,3150.0,2944.0,2083.0
708.0,4800.0,2800.0,2833.0,3933.0,3933.0,1570.0,1400.0,1360.0,964.0,813.0,1222.0,4700.0,2075.0,5111.0,2343.0,1466.0,1466.0,3467.0,3561.0,6905.0,8772.0,2600.0,3825.0,1500.0,1050.0,2222.0,3100.0,3111.0,2167.0
750.0,6050.0,2775.0,3042.0,3850.0,3850.0,1867.0,1378.0,1320.0,1143.0,767.0,1139.0,5000.0,2050.0,5378.0,2172.0,1818.0,1818.0,3267.0,3750.0,6548.0,8772.0,2775.0,3833.0,1533.0,1050.0,2111.0,3133.0,2944.0,2117.0
698.0,5733.0,2867.0,3500.0,3800.0,3800.0,1720.0,1289.0,1227.0,1071.0,610.0,958.0,5250.0,2100.0,5889.0,2068.0,1898.0,1898.0,3067.0,3485.0,6429.0,8750.0,2825.0,3667.0,1500.0,1175.0,2167.0,2933.0,3167.0,2133.0
667.0,5450.0,2767.0,3417.0,3500.0,3500.0,1667.0,1100.0,1320.0,1071.0,613.0,938.0,5500.0,1850.0,5889.0,1994.0,1932.0,1932.0,3133.0,3523.0,6429.0,8596.0,2900.0,3667.0,1467.0,1200.0,2083.0,2867.0,3000.0,2150.0
646.0,4800.0,2733.0,3444.0,3667.0,3667.0,2200.0,1050.0,1253.0,1048.0,680.0,1194.0,1933.0,1933.0,5667.0,2140.0,2500.0,2500.0,3000.0,3333.0,6310.0,8684.0,2950.0,4067.0,1433.0,1050.0,2056.0,2867.0,2889.0,2150.0
667.0,5300.0,2667.0,3042.0,3733.0,3733.0,3050.0,1378.0,1333.0,1179.0,733.0,1278.0,5500.0,2050.0,5889.0,2074.0,2670.0,2670.0,2867.0,3333.0,6250.0,8596.0,3067.0,3933.0,1367.0,1075.0,2000.0,2850.0,2778.0,2033.0
646.0,5000.0,3333.0,3056.0,3667.0,3667.0,3933.0,1333.0,970.0,1143.0,733.0,1250.0,5750.0,2033.0,5667.0,1944.0,3030.0,3030.0,2867.0,3333.0,6310.0,8684.0,3133.0,3833.0,1267.0,1067.0,2111.0,2867.0,2861.0,2067.0
646.0,5067.0,3467.0,3125.0,3750.0,3750.0,3600.0,1244.0,940.0,1214.0,720.0,1194.0,2075.0,2075.0,5778.0,1908.0,2879.0,2879.0,2867.0,3295.0,4762.0,8860.0,3600.0,3933.0,1350.0,1075.0,2000.0,2933.0,2889.0,2200.0
719.0,5067.0,3033.0,3500.0,3867.0,3867.0,3750.0,911.0,1500.0,1429.0,733.0,1278.0,5667.0,1950.0,5667.0,1936.0,2784.0,2784.0,3067.0,3333.0,5238.0,8772.0,4000.0,4233.0,1367.0,1475.0,2333.0,2867.0,2889.0,2383.0
708.0,5100.0,2600.0,3250.0,3667.0,3667.0,3667.0,867.0,1440.0,1429.0,787.0,1278.0,5750.0,2000.0,5500.0,2015.0,2955.0,2955.0,3133.0,3258.0,5119.0,8684.0,4050.0,4067.0,1333.0,1525.0,2222.0,2900.0,2861.0,2417.0
729.0,5000.0,3275.0,3000.0,3667.0,3667.0,3850.0,917.0,1413.0,1476.0,787.0,1250.0,2025.0,2025.0,5556.0,1936.0,3182.0,3182.0,3067.0,3030.0,5238.0,8772.0,4067.0,4167.0,1333.0,1288.0,2444.0,2900.0,2833.0,2850.0
719.0,4600.0,2833.0,3056.0,3733.0,3733.0,3733.0,978.0,1360.0,1571.0,813.0,1083.0,6333.0,2000.0,5444.0,1924.0,3068.0,3068.0,3133.0,2879.0,5119.0,8947.0,3933.0,4333.0,1267.0,1238.0,2722.0,2867.0,2944.0,2967.0
729.0,4467.0,2550.0,2750.0,3667.0,3667.0,3667.0,917.0,1333.0,1619.0,533.0,1042.0,6333.0,2050.0,5500.0,1898.0,3030.0,3030.0,3133.0,2803.0,5476.0,8772.0,3900.0,4167.0,1133.0,1213.0,2750.0,2850.0,2889.0,2967.0
708.0,4550.0,2575.0,2917.0,3600.0,3600.0,3000.0,978.0,1227.0,1964.0,567.0,1389.0,2025.0,2025.0,5222.0,1903.0,3068.0,3068.0,3267.0,2576.0,5833.0,8860.0,3575.0,4067.0,1150.0,1138.0,2722.0,2900.0,2861.0,2967.0
698.0,4500.0,2550.0,2750.0,3667.0,3667.0,3200.0,967.0,1533.0,2190.0,733.0,1417.0,6167.0,2025.0,5444.0,1841.0,3636.0,3636.0,3267.0,2652.0,5774.0,8860.0,3433.0,4233.0,1200.0,1125.0,2750.0,2850.0,2500.0,2917.0
729.0,4467.0,2500.0,2625.0,3733.0,3733.0,3300.0,978.0,1467.0,2190.0,733.0,1389.0,6333.0,1875.0,5222.0,1883.0,3614.0,3614.0,3267.0,2614.0,5893.0,8860.0,3425.0,4167.0,1175.0,1163.0,2667.0,2850.0,2583.0,2917.0
688.0,4650.0,2475.0,2417.0,3800.0,3800.0,4133.0,1022.0,1507.0,2268.0,787.0,1472.0,2067.0,2067.0,5000.0,1876.0,3561.0,3561.0,3533.0,2652.0,5893.0,9035.0,3225.0,4400.0,1150.0,1088.0,2778.0,2900.0,2833.0,3000.0
719.0,4150.0,2225.0,2292.0,3667.0,3667.0,3933.0,1033.0,1630.0,2143.0,720.0,1361.0,6833.0,2000.0,4778.0,1852.0,3693.0,3693.0,3600.0,2652.0,5833.0,8860.0,3067.0,4233.0,1233.0,1025.0,2944.0,2667.0,2944.0,2967.0
667.0,4067.0,2275.0,2375.0,3667.0,3667.0,4067.0,1573.0,1573.0,2018.0,633.0,1389.0,6667.0,2025.0,4889.0,1828.0,3712.0,3712.0,3667.0,2803.0,6071.0,8860.0,3100.0,4300.0,1250.0,1025.0,2889.0,2350.0,2861.0,2967.0
667.0,3933.0,1950.0,2583.0,3533.0,3533.0,3933.0,1067.0,1573.0,2071.0,967.0,1361.0,1888.0,1888.0,4889.0,1873.0,4470.0,4470.0,4100.0,2803.0,5893.0,8860.0,3400.0,4067.0,1167.0,1067.0,2917.0,2600.0,2944.0,2700.0
708.0,3400.0,1875.0,2417.0,3533.0,3533.0,4267.0,1244.0,1530.0,1893.0,950.0,1306.0,7667.0,1933.0,4833.0,1854.0,4848.0,4848.0,4067.0,2803.0,5833.0,8772.0,3067.0,4067.0,1153.0,1088.0,2889.0,2450.0,2889.0,2700.0
729.0,3200.0,1575.0,2375.0,3467.0,3467.0,4400.0,1289.0,1440.0,1857.0,1133.0,1333.0,7833.0,1950.0,5111.0,1979.0,4848.0,4848.0,4133.0,2727.0,5893.0,8684.0,2933.0,3933.0,1267.0,1050.0,2750.0,2467.0,2778.0,2650.0
688.0,3750.0,1550.0,2417.0,3333.0,3333.0,4133.0,1244.0,1400.0,1905.0,1533.0,1611.0,1967.0,1967.0,5222.0,1894.0,4659.0,4659.0,4067.0,2652.0,5804.0,8860.0,3050.0,4233.0,1200.0,1100.0,2778.0,2333.0,2833.0,2533.0
646.0,3467.0,1675.0,2083.0,3267.0,3267.0,3467.0,1089.0,1500.0,1976.0,1333.0,1528.0,7500.0,2000.0,5111.0,1973.0,4545.0,4545.0,4267.0,2652.0,5417.0,8596.0,3400.0,4300.0,1133.0,1125.0,2833.0,2300.0,2278.0,2350.0
667.0,3300.0,1750.0,2083.0,3267.0,3267.0,3533.0,1089.0,1333.0,2018.0,1233.0,1472.0,7667.0,2000.0,5889.0,2021.0,4470.0,4470.0,4133.0,2576.0,5595.0,8684.0,3400.0,4233.0,1233.0,1100.0,2944.0,2250.0,2188.0,2300.0
646.0,2867.0,1833.0,2222.0,3233.0,3233.0,3333.0,1289.0,1320.0,2238.0,1150.0,1417.0,7833.0,2000.0,5667.0,2042.0,4697.0,4697.0,4067.0,2159.0,5417.0,8684.0,3400.0,4300.0,1250.0,1050.0,3000.0,2267.0,2389.0,2250.0
667.0,2900.0,1750.0,2208.0,3267.0,3267.0,4000.0,1200.0,1733.0,2393.0,867.0,1361.0,7667.0,2000.0,5556.0,1998.0,4848.0,4848.0,4067.0,2273.0,5446.0,8421.0,3825.0,4175.0,1233.0,1088.0,2917.0,2300.0,2556.0,2250.0
813.0,2867.0,1833.0,2125.0,3233.0,3233.0,4133.0,1067.0,1827.0,2732.0,933.0,1472.0,7833.0,1975.0,5778.0,2087.0,4697.0,4697.0,4067.0,2197.0,5417.0,8509.0,3933.0,4400.0,1267.0,1050.0,3500.0,2500.0,2667.0,2250.0
781.0,3467.0,1775.0,2000.0,3467.0,3467.0,3933.0,1067.0,1720.0,2643.0,967.0,1250.0,1925.0,1925.0,5667.0,2102.0,3712.0,3712.0,4067.0,2000.0,5119.0,8772.0,4100.0,4067.0,1050.0,1050.0,3444.0,2533.0,2722.0,2467.0
896.0,3400.0,1550.0,1833.0,3850.0,3850.0,3733.0,1244.0,1773.0,3095.0,1033.0,1194.0,7875.0,2000.0,5889.0,2021.0,3409.0,3409.0,4200.0,2000.0,5060.0,8860.0,4175.0,4233.0,1167.0,1025.0,2200.0,2200.0,2778.0,2500.0
875.0,3467.0,1567.0,1792.0,3733.0,3733.0,3150.0,1289.0,1733.0,3161.0,1000.0,1208.0,8000.0,1933.0,6222.0,2047.0,3352.0,3352.0,4267.0,1970.0,5060.0,8860.0,4425.0,4300.0,1253.0,1050.0,2300.0,2300.0,2889.0,2533.0
844.0,3333.0,1767.0,1958.0,3733.0,3733.0,2867.0,1244.0,1720.0,3095.0,1133.0,1417.0,2000.0,2000.0,6111.0,2028.0,3239.0,3239.0,4067.0,1970.0,4762.0,8860.0,4300.0,4167.0,1133.0,1050.0,2333.0,2333.0,2806.0,2533.0
781.0,3267.0,1733.0,1917.0,3667.0,3667.0,2933.0,1022.0,1867.0,3143.0,1167.0,1278.0,8125.0,1950.0,6444.0,1968.0,2879.0,2879.0,4000.0,2000.0,4702.0,8860.0,4300.0,4133.0,1213.0,975.0,4167.0,2000.0,3000.0,2467.0
771.0,4133.0,1967.0,1750.0,3867.0,3867.0,3133.0,1017.0,1867.0,3024.0,1167.0,1222.0,8333.0,2025.0,6222.0,2005.0,2784.0,2784.0,4067.0,1970.0,4583.0,8684.0,4350.0,4300.0,1067.0,950.0,4083.0,1900.0,3111.0,2433.0
750.0,3733.0,1867.0,1750.0,4067.0,4067.0,3250.0,1022.0,1880.0,3071.0,1167.0,1111.0,8167.0,2025.0,6444.0,2042.0,2841.0,2841.0,4267.0,1739.0,4464.0,8860.0,4375.0,4400.0,1120.0,913.0,4167.0,1933.0,3278.0,2383.0
760.0,3533.0,1833.0,1875.0,4333.0,4333.0,3550.0,1156.0,1867.0,3048.0,1187.0,1222.0,8333.0,1950.0,6556.0,2014.0,2955.0,2955.0,4333.0,1848.0,4345.0,8860.0,4400.0,4133.0,1033.0,950.0,3778.0,1850.0,3056.0,2300.0
813.0,3850.0,1833.0,1750.0,4133.0,4133.0,3150.0,1267.0,1867.0,3393.0,1167.0,1194.0,8167.0,1913.0,5444.0,2047.0,2879.0,2879.0,4000.0,1682.0,4345.0,8421.0,4067.0,4550.0,1133.0,913.0,3250.0,1850.0,3389.0,2467.0
771.0,4200.0,1667.0,1792.0,3933.0,3933.0,3200.0,1489.0,1933.0,3333.0,1133.0,1222.0,7833.0,2000.0,5778.0,1999.0,2197.0,2197.0,3933.0,1758.0,2679.0,8333.0,3933.0,4467.0,1080.0,950.0,3167.0,1933.0,3167.0,2300.0
